id,usuario_id,serie_id,texto,puntuacion,fecha,etiquetas,util
res_0915,usr_0376,ser_1631,Reseña número 915. Misterio y suspenso se entrelazan en esta serie cautivadora.,2,2024-04-06,decepcionante|joya oculta|apta para todos,339
res_0916,usr_0508,ser_0155,"Reseña número 916. Drama intenso sobre familia, lealtad y traición.",6,2022-11-05,clásico moderno,369
res_0917,usr_0740,ser_0362,Reseña número 917. Misterio y suspenso se entrelazan en esta serie cautivadora.,4,2023-12-20,solo adultos,66
res_0918,usr_0666,ser_0811,Reseña número 918. Acción sin tregua en una aventura llena de giros inesperados.,9,2024-01-20,joya oculta,373
res_0919,usr_0763,ser_2700,Reseña número 919. Misterio y suspenso se entrelazan en esta serie cautivadora.,9,2024-01-15,apta para todos,26
res_0920,usr_0649,ser_0581,Reseña número 920. Una mirada profunda a la condición humana en tiempos difíciles.,6,2023-08-12,solo adultos|imprescindible|apta para todos,131
res_0921,usr_0037,ser_1309,Reseña número 921. Comedia que retrata la vida cotidiana con humor inteligente.,4,2022-04-04,imprescindible|recomendada,115
res_0922,usr_0628,ser_0070,Reseña número 922. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2024-01-19,decepcionante|sobrevalorada|solo adultos,432
res_0923,usr_0650,ser_0677,Reseña número 923. Una mirada profunda a la condición humana en tiempos difíciles.,5,2022-04-16,solo adultos|recomendada|decepcionante,214
res_0924,usr_0576,ser_2723,Reseña número 924. Una mirada profunda a la condición humana en tiempos difíciles.,4,2023-11-16,clásico moderno|sobrevalorada,122
res_0925,usr_0522,ser_1519,Reseña número 925. Una saga familiar que recorre generaciones y secretos.,9,2022-05-10,decepcionante|joya oculta|solo adultos,452
res_0926,usr_0215,ser_2509,Reseña número 926. Una saga familiar que recorre generaciones y secretos.,8,2023-09-01,apta para todos|joya oculta|solo adultos,21
res_0927,usr_0045,ser_1415,Reseña número 927. Comedia que retrata la vida cotidiana con humor inteligente.,8,2023-03-04,recomendada,235
res_0928,usr_0639,ser_0516,Reseña número 928. Acción sin tregua en una aventura llena de giros inesperados.,7,2022-01-02,joya oculta|recomendada|decepcionante,128
res_0929,usr_0467,ser_1517,Reseña número 929. Una historia épica que cambia el destino de los protagonistas para siempre.,2,2024-07-20,recomendada|decepcionante,211
res_0930,usr_0696,ser_1605,Reseña número 930. Comedia que retrata la vida cotidiana con humor inteligente.,6,2024-11-22,recomendada|clásico moderno|sobrevalorada,165
res_0931,usr_0548,ser_1626,Reseña número 931. Una saga familiar que recorre generaciones y secretos.,8,2022-09-30,sobrevalorada,86
res_0932,usr_0297,ser_0745,Reseña número 932. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2023-05-07,recomendada,204
res_0933,usr_0245,ser_2828,"Reseña número 933. En un mundo donde las reglas se rompen, surgen héroes inesperados.",10,2022-08-04,apta para todos,436
res_0934,usr_0578,ser_1923,"Reseña número 934. En un mundo donde las reglas se rompen, surgen héroes inesperados.",4,2024-02-21,clásico moderno,302
res_0935,usr_0081,ser_2752,"Reseña número 935. En un mundo donde las reglas se rompen, surgen héroes inesperados.",5,2022-10-29,decepcionante,280
res_0936,usr_0408,ser_0446,"Reseña número 936. Drama intenso sobre familia, lealtad y traición.",3,2023-03-19,apta para todos,347
res_0937,usr_0779,ser_0495,Reseña número 937. Misterio y suspenso se entrelazan en esta serie cautivadora.,1,2022-09-27,joya oculta|decepcionante|apta para todos,69
res_0938,usr_0150,ser_1071,Reseña número 938. Una saga familiar que recorre generaciones y secretos.,3,2022-12-16,sobrevalorada|recomendada,76
res_0939,usr_0237,ser_2832,"Reseña número 939. Drama intenso sobre familia, lealtad y traición.",1,2022-01-31,imprescindible,97
res_0940,usr_0133,ser_1834,Reseña número 940. Investigación criminal que pone a prueba los límites de la justicia.,10,2022-12-17,decepcionante|solo adultos|clásico moderno,120
res_0941,usr_0341,ser_0252,Reseña número 941. Una saga familiar que recorre generaciones y secretos.,8,2025-03-07,sobrevalorada,171
res_0942,usr_0236,ser_0663,Reseña número 942. Una saga familiar que recorre generaciones y secretos.,6,2024-02-19,solo adultos,210
res_0943,usr_0189,ser_2411,Reseña número 943. Misterio y suspenso se entrelazan en esta serie cautivadora.,9,2023-07-17,solo adultos|apta para todos,192
res_0944,usr_0293,ser_0230,Reseña número 944. Investigación criminal que pone a prueba los límites de la justicia.,10,2024-07-19,clásico moderno|imprescindible,192
res_0945,usr_0071,ser_1127,Reseña número 945. Una historia épica que cambia el destino de los protagonistas para siempre.,9,2023-01-23,solo adultos,20
res_0946,usr_0612,ser_0221,Reseña número 946. Acción sin tregua en una aventura llena de giros inesperados.,4,2023-05-02,recomendada|imprescindible,248
res_0947,usr_0193,ser_0500,Reseña número 947. Comedia que retrata la vida cotidiana con humor inteligente.,7,2024-08-20,decepcionante|sobrevalorada|recomendada,250
res_0948,usr_0764,ser_0811,Reseña número 948. Acción sin tregua en una aventura llena de giros inesperados.,3,2025-04-18,joya oculta,164
res_0949,usr_0613,ser_2739,Reseña número 949. Investigación criminal que pone a prueba los límites de la justicia.,10,2024-08-21,solo adultos|apta para todos|sobrevalorada,100
res_0950,usr_0557,ser_2975,"Reseña número 950. Drama intenso sobre familia, lealtad y traición.",5,2023-02-02,decepcionante|recomendada|solo adultos,221
res_0951,usr_0171,ser_2434,"Reseña número 951. Drama intenso sobre familia, lealtad y traición.",3,2023-01-17,sobrevalorada,100
res_0952,usr_0535,ser_2953,"Reseña número 952. En un mundo donde las reglas se rompen, surgen héroes inesperados.",4,2024-10-21,decepcionante|clásico moderno,83
res_0953,usr_0223,ser_1384,Reseña número 953. Una saga familiar que recorre generaciones y secretos.,1,2024-02-28,solo adultos,348
res_0954,usr_0029,ser_2380,Reseña número 954. Misterio y suspenso se entrelazan en esta serie cautivadora.,1,2022-07-16,joya oculta|recomendada,87
res_0955,usr_0319,ser_1387,"Reseña número 955. Drama intenso sobre familia, lealtad y traición.",3,2025-04-23,joya oculta,415
res_0956,usr_0379,ser_1589,Reseña número 956. Romance que desafía las convenciones sociales de la época.,1,2024-12-05,sobrevalorada|joya oculta|clásico moderno,116
res_0957,usr_0715,ser_2639,Reseña número 957. Comedia que retrata la vida cotidiana con humor inteligente.,1,2023-07-27,decepcionante|clásico moderno,494
res_0958,usr_0629,ser_2833,Reseña número 958. Una mirada profunda a la condición humana en tiempos difíciles.,4,2024-07-29,imprescindible|decepcionante,472
res_0959,usr_0202,ser_1401,Reseña número 959. Investigación criminal que pone a prueba los límites de la justicia.,4,2023-03-01,solo adultos|joya oculta|clásico moderno,482
res_0960,usr_0597,ser_1496,Reseña número 960. Una saga familiar que recorre generaciones y secretos.,2,2022-02-14,sobrevalorada|apta para todos,16
res_0961,usr_0594,ser_2618,Reseña número 961. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2025-02-23,clásico moderno|joya oculta,176
res_0962,usr_0061,ser_2084,"Reseña número 962. Drama intenso sobre familia, lealtad y traición.",6,2024-09-03,sobrevalorada,93
res_0963,usr_0759,ser_2860,Reseña número 963. Una mirada profunda a la condición humana en tiempos difíciles.,1,2022-01-12,recomendada|joya oculta,215
res_0964,usr_0072,ser_2284,Reseña número 964. Acción sin tregua en una aventura llena de giros inesperados.,10,2023-09-14,joya oculta|sobrevalorada|clásico moderno,233
res_0965,usr_0292,ser_1911,Reseña número 965. Comedia que retrata la vida cotidiana con humor inteligente.,3,2022-07-20,sobrevalorada|clásico moderno,187
res_0966,usr_0662,ser_1560,Reseña número 966. Comedia que retrata la vida cotidiana con humor inteligente.,1,2025-02-12,apta para todos|joya oculta|imprescindible,340
res_0967,usr_0143,ser_1877,Reseña número 967. Una historia épica que cambia el destino de los protagonistas para siempre.,3,2023-11-13,clásico moderno,411
res_0968,usr_0651,ser_2737,Reseña número 968. Misterio y suspenso se entrelazan en esta serie cautivadora.,2,2022-08-15,recomendada|apta para todos|decepcionante,181
res_0969,usr_0757,ser_1682,"Reseña número 969. Drama intenso sobre familia, lealtad y traición.",5,2022-05-27,apta para todos,337
res_0970,usr_0418,ser_1826,Reseña número 970. Acción sin tregua en una aventura llena de giros inesperados.,9,2022-02-23,joya oculta|recomendada|clásico moderno,160
res_0971,usr_0583,ser_1648,Reseña número 971. Misterio y suspenso se entrelazan en esta serie cautivadora.,8,2022-03-14,sobrevalorada,217
res_0972,usr_0274,ser_0699,Reseña número 972. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2023-02-11,decepcionante|recomendada|sobrevalorada,163
res_0973,usr_0278,ser_2976,Reseña número 973. Una mirada profunda a la condición humana en tiempos difíciles.,3,2024-04-15,imprescindible|decepcionante|solo adultos,152
res_0974,usr_0061,ser_2849,Reseña número 974. Una mirada profunda a la condición humana en tiempos difíciles.,8,2022-05-26,decepcionante|apta para todos,364
res_0975,usr_0273,ser_0779,"Reseña número 975. En un mundo donde las reglas se rompen, surgen héroes inesperados.",1,2022-05-14,apta para todos|joya oculta,126
res_0976,usr_0667,ser_0124,Reseña número 976. Una saga familiar que recorre generaciones y secretos.,6,2023-05-09,imprescindible|clásico moderno|solo adultos,83
res_0977,usr_0373,ser_0670,Reseña número 977. Acción sin tregua en una aventura llena de giros inesperados.,5,2025-04-16,joya oculta|sobrevalorada,281
res_0978,usr_0475,ser_0253,Reseña número 978. Acción sin tregua en una aventura llena de giros inesperados.,8,2024-02-20,joya oculta|imprescindible,259
res_0979,usr_0424,ser_2570,Reseña número 979. Una mirada profunda a la condición humana en tiempos difíciles.,1,2024-08-13,recomendada|sobrevalorada|joya oculta,40
res_0980,usr_0753,ser_0163,"Reseña número 980. En un mundo donde las reglas se rompen, surgen héroes inesperados.",1,2022-08-12,joya oculta,429
res_0981,usr_0297,ser_2146,Reseña número 981. Una historia épica que cambia el destino de los protagonistas para siempre.,6,2024-03-13,joya oculta|imprescindible|recomendada,57
res_0982,usr_0757,ser_2086,Reseña número 982. Romance que desafía las convenciones sociales de la época.,5,2025-04-15,recomendada|solo adultos|decepcionante,131
res_0983,usr_0599,ser_0285,Reseña número 983. Una historia épica que cambia el destino de los protagonistas para siempre.,1,2024-06-18,sobrevalorada,352
res_0984,usr_0074,ser_2999,Reseña número 984. Misterio y suspenso se entrelazan en esta serie cautivadora.,10,2022-12-21,joya oculta,291
res_0985,usr_0616,ser_0852,Reseña número 985. Una historia épica que cambia el destino de los protagonistas para siempre.,7,2023-08-16,joya oculta,43
res_0986,usr_0134,ser_0301,Reseña número 986. Una historia épica que cambia el destino de los protagonistas para siempre.,8,2022-03-24,joya oculta|clásico moderno|imprescindible,38
res_0987,usr_0030,ser_1426,Reseña número 987. Comedia que retrata la vida cotidiana con humor inteligente.,1,2023-03-21,clásico moderno,372
res_0988,usr_0535,ser_2104,Reseña número 988. Romance que desafía las convenciones sociales de la época.,9,2023-10-11,apta para todos,212
res_0989,usr_0016,ser_1764,Reseña número 989. Romance que desafía las convenciones sociales de la época.,6,2022-08-26,imprescindible|decepcionante,267
res_0990,usr_0234,ser_1416,"Reseña número 990. En un mundo donde las reglas se rompen, surgen héroes inesperados.",6,2024-04-05,clásico moderno,61
res_0991,usr_0273,ser_2947,"Reseña número 991. Drama intenso sobre familia, lealtad y traición.",8,2024-08-29,decepcionante,33
res_0992,usr_0351,ser_0944,Reseña número 992. Investigación criminal que pone a prueba los límites de la justicia.,7,2022-08-24,clásico moderno,62
res_0993,usr_0121,ser_0325,Reseña número 993. Acción sin tregua en una aventura llena de giros inesperados.,3,2024-08-22,joya oculta,106
res_0994,usr_0770,ser_1515,Reseña número 994. Una saga familiar que recorre generaciones y secretos.,4,2023-06-24,recomendada,201
res_0995,usr_0108,ser_2651,Reseña número 995. Acción sin tregua en una aventura llena de giros inesperados.,6,2022-01-22,joya oculta|clásico moderno|sobrevalorada,95
res_0996,usr_0326,ser_1425,Reseña número 996. Una mirada profunda a la condición humana en tiempos difíciles.,2,2022-03-15,sobrevalorada|solo adultos,459
res_0997,usr_0077,ser_0766,"Reseña número 997. Drama intenso sobre familia, lealtad y traición.",1,2024-06-17,clásico moderno,375
res_0998,usr_0033,ser_2236,Reseña número 998. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2022-12-29,recomendada|joya oculta,264
res_0999,usr_0448,ser_2946,Reseña número 999. Una historia épica que cambia el destino de los protagonistas para siempre.,10,2024-05-27,decepcionante|solo adultos|imprescindible,416
res_1000,usr_0241,ser_1670,Reseña número 1000. Una historia épica que cambia el destino de los protagonistas para siempre.,2,2022-01-31,sobrevalorada|apta para todos|recomendada,426
res_1001,usr_0605,ser_0403,Reseña número 1001. Misterio y suspenso se entrelazan en esta serie cautivadora.,1,2022-02-22,imprescindible|solo adultos|clásico moderno,441
res_1002,usr_0640,ser_1851,"Reseña número 1002. En un mundo donde las reglas se rompen, surgen héroes inesperados.",10,2022-10-05,decepcionante|joya oculta|apta para todos,229
res_1003,usr_0314,ser_0315,Reseña número 1003. Comedia que retrata la vida cotidiana con humor inteligente.,10,2023-06-11,decepcionante|apta para todos|solo adultos,135
res_1004,usr_0652,ser_0786,Reseña número 1004. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2022-04-01,apta para todos,218
res_1005,usr_0267,ser_2641,"Reseña número 1005. Drama intenso sobre familia, lealtad y traición.",8,2023-05-13,apta para todos|clásico moderno|joya oculta,437
res_1006,usr_0404,ser_1792,Reseña número 1006. Misterio y suspenso se entrelazan en esta serie cautivadora.,9,2022-05-09,recomendada,171
res_1007,usr_0072,ser_0701,Reseña número 1007. Una saga familiar que recorre generaciones y secretos.,3,2024-08-17,joya oculta,96
res_1008,usr_0020,ser_1746,Reseña número 1008. Romance que desafía las convenciones sociales de la época.,8,2024-10-16,sobrevalorada|clásico moderno|solo adultos,233
res_1009,usr_0470,ser_2080,"Reseña número 1009. En un mundo donde las reglas se rompen, surgen héroes inesperados.",1,2024-10-07,decepcionante,128
